Actual,Predicted
1.0,0.9931038
0.9810391898724424,0.9768072
0.962866959726856,0.9637022
0.9502240149773228,0.9512764
0.8955174321098135,0.8813695
0.8148155362671945,0.8207007
0.7425877885547623,0.7374504
0.6174459792480422,0.58834136
0.5825803077083497,0.589818
0.5382230535659183,0.54538316
0.4959625298946101,0.48709196
0.4407644919283096,0.42711005
0.4067297359729926,0.4094961
0.3937865521814611,0.41298395
0.342569274071259,0.34066093
0.3302604314286169,0.33047113
0.3059086162315321,0.30779317
0.293056512211834,0.29481936
0.2330218239551378,0.22955433
0.1331202733215959,0.12813187
1.0,0.9880936
0.9561172283789208,0.959815
0.9447165397054964,0.95176727
0.9276081108383912,0.9259362
0.9169206535817692,0.92066354
0.9040452708798302,0.89499015
0.8662902941641509,0.8590446
0.8531557419360232,0.8482814
0.83414263308523,0.8229095
0.8230328498173765,0.82262605
0.7854193570466943,0.78535163
0.7684347020357827,0.7619438
0.7504334429156065,0.727494
0.7379209954358987,0.7230783
0.7229081240545329,0.73646444
0.6843378405807308,0.6863835
0.6718038792281812,0.6775607
0.6505259684298516,0.64886546
0.6381378626100549,0.63732105
0.6124658229378868,0.60823303
0.5829788235251946,0.5732012
0.5650302462497403,0.5546338
0.5497453153212672,0.54567146
0.5383051121326915,0.5298335
0.4997690739025731,0.49804884
0.4819844057997348,0.47985947
0.460638757475678,0.44570938
0.4490059862262917,0.44757926
0.4329085486882446,0.4471214
0.3862228126176511,0.3923214
0.3741627231518916,0.37041095
0.3553517437777038,0.35701573
0.3451979322084291,0.34985143
0.2977192484687071,0.3004674
0.2818955342772863,0.2979422
0.263441758567647,0.2592626
0.2503999575020956,0.2461924
0.2366195678570256,0.21183917
0.1929236983623152,0.18490958
0.1747024409047363,0.17084777
0.1557619692647972,0.16137496
0.1428237750316013,0.14891788
0.097712682019407,0.115922324
0.0789560487398559,0.08517778
0.0574431365448374,0.043337584
0.0420747256430383,0.022775553
1.0,0.998569
0.9788910918325496,0.97924113
0.9309559541110342,0.93744195
0.8881676215973453,0.9024474
0.866032253355755,0.85528016
0.8458632299436265,0.8148541
0.8164457252704387,0.83255416
0.7747145067499844,0.7804619
0.7302943305146039,0.70161736
0.705904289013893,0.6896282
0.6867580931164481,0.6633596
0.640350456390153,0.62616587
0.612134180692214,0.5783362
0.5679278541407127,0.5471815
0.534262347033468,0.51035
0.5182549982411088,0.48909122
0.463525730001704,0.43054146
0.4484029995966814,0.4390771
0.3982610661100249,0.37123096
0.367610146326162,0.35566133
0.3500148161167443,0.33819988
0.2954090289947561,0.28161472
0.2767470831187778,0.2359887
0.2135150146934886,0.19572175
0.1951508247394596,0.17270224
0.1757094678122365,0.15086152
0.1135929424829143,0.09563886
0.0572477695149877,0.052676067
0.0322827633321071,-0.0044280277
1.0,0.99376893
0.9589244190518532,0.96558875
0.9483421524480532,0.9584149
0.9323006073482856,0.93072236
0.9222982854456484,0.9274135
0.9102370346225972,0.9106523
0.8749303126716235,0.8690143
