Actual,Predicted
0.999999350875067,0.9001203
0.993767416699751,0.88703144
0.987861634557379,0.89948875
0.977688016571538,0.8835156
0.977390519381584,0.8968706
0.968940741435375,0.8987215
0.962473953472684,0.9017616
0.953649259204834,0.89623165
0.947120295965736,0.8948709
0.940895757066793,0.8995585
0.930024560618794,0.9041245
0.917242526093898,0.8889384
0.911149761489823,0.8986335
0.902450106644255,0.9015052
0.892961925594793,0.8854335
0.888442109184468,0.8850475
0.885991086589807,0.8501445
0.886921323437159,0.8765424
0.884216740806337,0.8709883
0.883391094818,0.90135807
0.878703067397279,0.89070404
0.872552166850566,0.8661514
0.868896327991668,0.89951855
0.858461287319044,0.87896276
0.85740540822149,0.8751661
0.850429885054508,0.8889147
0.843400455945009,0.88440645
0.834617087185331,0.8827043
0.827481671109461,0.86685514
0.821565155042357,0.8865365
0.810749905472458,0.8868371
0.797514170430582,0.86212474
0.790803587126896,0.8757546
0.781899826370091,0.8795121
0.771931268486579,0.85519433
0.767229614168648,0.8487626
0.76434500394008,0.7844024
0.765453226482836,0.83263755
0.762708221404129,0.82198477
0.762268954920673,0.87593424
0.75714617019512,0.8579725
0.750716144101222,0.8014978
0.748037269739497,0.8839097
0.737182211398816,0.85848594
0.7349076178028,0.8193493
0.728317547555945,0.8646405
0.720743424535222,0.8565982
0.711934933792047,0.8481784
0.704539411755099,0.8299927
0.698205502555678,0.8451903
0.688365457014886,0.86913806
0.674485977483536,0.84217846
0.666749446369365,0.8370599
0.657451677412725,0.84422225
0.647080645313749,0.79750204
0.642265533668128,0.8024286
0.639371832467971,0.6750933
0.640585865489879,0.774022
0.63775560956515,0.7599807
0.637229732220653,0.8431007
0.631929342487891,0.8117544
0.625169491858596,0.7097436
0.623456420547018,0.85575444
0.612378773797305,0.8222028
0.608874583649137,0.74620366
0.602877349331688,0.8267222
0.594721253959413,0.81128013
0.585684676526746,0.7934537
0.57764501642201,0.76984334
0.571511278102606,0.7951156
0.561455653047823,0.8293979
0.547215867393323,0.7820936
0.538648358615151,0.78135103
0.529268395274651,0.7889443
0.518082242829224,0.7201451
0.513236914595221,0.70230806
0.509610633209928,0.4974055
0.511905103155325,0.69261014
0.50882530611885,0.6721362
0.507895535786404,0.78282434
0.502262246365411,0.7316475
0.494888956562011,0.5582423
0.494132181407802,0.81249225
0.482873929797826,0.76416975
0.478134226103004,0.6103426
0.472593609981074,0.7634297
0.463837163524911,0.7292314
0.454432508193816,0.7190202
0.446233183442725,0.67699206
0.439983752756334,0.7080659
0.429651898134539,0.77343553
0.414521063421963,0.6766225
0.405951234100034,0.69334924
0.396122604156459,0.70134866
0.384850363866586,0.6182046
0.378650835666442,0.5853028
0.375011545680003,0.35098517
0.378626161614597,0.58862114
0.375467045335407,0.5748666
0.373606577441257,0.70864874
0.3678531293343,0.6335942
0.360242245626381,0.42114148
0.360514153995678,0.76649904
0.348662463843213,0.7019994
0.342612691332338,0.45480397
0.337938731650914,0.70091015
0.328342293147955,0.6380486
0.319317866156733,0.6259568
0.310736796543214,0.5772086
0.303868200032311,0.61400956
0.293673628297938,0.70743203
0.277120640561597,0.57300806
0.26910112975452,0.6208686
0.258713621719679,0.61257535
0.247608480345144,0.53009766
0.240825898742094,0.48204798
0.236690062126077,0.2379726
0.241395456941843,0.49251527
0.238092466520061,0.47756684
0.235532562053034,0.62225807
0.229505180539013,0.5212253
0.221651055013314,0.3078203
0.222783550940039,0.7123138
0.210131150842761,0.62961453
0.202894726179493,0.3187531
0.19965703699551,0.64785886
0.188816763729274,0.5264138
0.179745819626847,0.5301628
0.170943205489135,0.46901038
0.163764835668171,0.49242643
0.153379545378384,0.60936517
0.135932089802036,0.44925693
0.127888810366587,0.4954448
0.116787686949709,0.4747199
0.105480570293268,0.37694415
0.0980771034311879,0.32923922
0.0931657901385541,0.074421674
0.0987393933652041,0.36502528
0.0952631796100725,0.3449751
0.0919578784195384,0.4660248
0.0851744970919923,0.36939535
0.0773397740963552,0.18248011
0.0786311982139364,0.5662503
0.0648564459620345,0.41055515
0.0559085843469189,0.19418983
0.0542081465340104,0.47406107
0.0410973722846874,0.32869914
0.0313714192322219,0.25506172
0.022160044152947,0.2041226
0.0142720339405354,0.11392907
0.0034132072808458,-0.04834012
-0.0001488312528781,0.08888054
-0.0001488312528781,0.1296518
-0.0001488312528781,0.13103019
-0.0001488312528781,0.12041166
-0.0001488312528781,0.10361863
-0.0001488312528781,0.08404933
-0.0001488312528781,0.06000611
-0.0001488312528781,0.0398914
-0.0001488312528781,0.017628396
0.999961947729715,0.25719473
0.994817528236087,0.25236425
0.989781937045402,0.24672772
0.983778596222035,0.24991931
0.979451429715321,0.25449196
0.975877552430238,0.24900767
0.969710553046107,0.24626225
0.96470790926523,0.24771273
0.960158997044214,0.23722468
