Actual,Predicted
1.0,1.0087601
0.9810391898724424,0.9929633
0.962866959726856,0.9811293
0.9502240149773228,0.9689357
0.8955174321098135,0.9117889
0.8148155362671945,0.8432774
0.7425877885547623,0.7485633
0.6174459792480422,0.6250668
0.5825803077083497,0.6019584
0.5382230535659183,0.5511056
0.4959625298946101,0.51059383
0.4407644919283096,0.44501624
0.4067297359729926,0.4327541
0.3937865521814611,0.41335654
0.342569274071259,0.3663715
0.3302604314286169,0.34562123
0.3059086162315321,0.3302476
0.293056512211834,0.308424
0.2330218239551378,0.23596686
0.1331202733215959,0.1351493
1.0,1.0030547
0.9561172283789208,0.9732047
0.9447165397054964,0.967235
0.9276081108383912,0.9441341
0.9169206535817692,0.9364733
0.9040452708798302,0.9159623
0.8662902941641509,0.8781801
0.8531557419360232,0.8643254
0.83414263308523,0.8465263
0.8230328498173765,0.8392174
0.7854193570466943,0.8037028
0.7684347020357827,0.7914143
0.7504334429156065,0.77612233
0.7379209954358987,0.75736594
0.7229081240545329,0.7346508
0.6843378405807308,0.71554446
0.6718038792281812,0.69045734
0.6505259684298516,0.666465
0.6381378626100549,0.6563404
0.6124658229378868,0.64517826
0.5829788235251946,0.6030987
0.5650302462497403,0.579085
0.5497453153212672,0.57390285
0.5383051121326915,0.5584705
0.4997690739025731,0.52419955
0.4819844057997348,0.50432116
0.460638757475678,0.48661387
0.4490059862262917,0.48047617
0.4329085486882446,0.45004648
0.3862228126176511,0.4191671
0.3741627231518916,0.40465102
0.3553517437777038,0.3921216
0.3451979322084291,0.37509677
0.2977192484687071,0.32303587
0.2818955342772863,0.31063923
0.263441758567647,0.28692126
0.2503999575020956,0.2729962
0.2366195678570256,0.25561512
0.1929236983623152,0.2092
0.1747024409047363,0.19458824
0.1557619692647972,0.1854057
0.1428237750316013,0.16636816
0.097712682019407,0.1021639
0.0789560487398559,0.080412395
0.0574431365448374,0.06388463
0.0420747256430383,0.04903754
1.0,1.0101079
0.9788910918325496,0.9962486
0.9309559541110342,0.95195806
0.8881676215973453,0.9185596
0.866032253355755,0.8684736
0.8458632299436265,0.8637038
0.8164457252704387,0.8345868
0.7747145067499844,0.7819864
0.7302943305146039,0.7221421
0.705904289013893,0.73897976
0.6867580931164481,0.69968724
0.640350456390153,0.6567105
0.612134180692214,0.613401
0.5679278541407127,0.572683
0.534262347033468,0.542526
0.5182549982411088,0.5223338
0.463525730001704,0.4672655
0.4484029995966814,0.46040672
0.3982610661100249,0.3900483
0.367610146326162,0.3908199
0.3500148161167443,0.35689786
0.2954090289947561,0.2999037
0.2767470831187778,0.26248133
0.2135150146934886,0.23035786
0.1951508247394596,0.2030054
0.1757094678122365,0.17467424
0.1135929424829143,0.09992041
0.0572477695149877,0.053437714
0.0322827633321071,0.015171491
1.0,1.0075523
0.9589244190518532,0.978707
0.9483421524480532,0.97425616
0.9323006073482856,0.9490537
0.9222982854456484,0.94361895
0.9102370346225972,0.9292992
0.8749303126716235,0.886964
0.8626349216229422,0.8730784
0.8447730517506693,0.85230905
0.8343607071669566,0.8487862
0.7991082277502932,0.8121769
0.7832372780417534,0.80021447
0.7663366705822957,0.7841944
0.7545973576869283,0.7666363
0.7405090499330814,0.7497529
0.7044045535498955,0.72429734
0.69269171338264,0.703518
0.6727128688116134,0.6742311
0.6610965800466226,0.67160654
0.6370804556727774,0.66145676
0.6095050950055334,0.6187845
0.5926809007419975,0.5884535
0.578335745879024,0.5852522
0.567614992786033,0.5788986
0.5315614593267686,0.53669196
0.5149283105613668,0.52040255
0.4948934281976341,0.5019107
0.4839916178127107,0.4982643
0.468900898198903,0.48207036
0.4252362465434084,0.44094566
0.4139498138958909,0.42867348
0.3963023198239346,0.4147414
0.3867994642800679,0.4016117
0.3423901706075982,0.3580093
0.327653198707167,0.35043278
0.3103827452713354,0.3220771
0.2982082212768157,0.31097695
0.2853545576924238,0.30510643
0.2447311709861273,0.23972386
0.2277442745111525,0.22168094
0.2100228487740504,0.20918101
0.1979380928803874,0.2087504
0.1561509264203617,0.1627685
0.1391444155591495,0.13929515
0.1196978324280754,0.11756834
0.1059781983542429,0.10419612
0.0888171151216926,0.067724295
0.0472547742700955,0.044865996
0.0300209814452147,0.010538273
1.0,1.0082943
0.9806397676509856,0.9930063
0.9620906624422092,0.9803428
0.9491749008510616,0.9655222
0.8933567361344313,0.9106253
0.8109984968971724,0.8391734
0.737232788153579,0.74393225
0.6094315358303206,0.62369245
0.5737759139159442,0.5972928
0.5284492632332471,0.5464913
0.4852675004325829,0.5053463
0.4288274712595206,0.44003606
0.3940366303877557,0.42563677
0.380804034439502,0.40388227
0.3284667252030533,0.35595864
0.3158787032046669,0.33407304
0.2910061427949731,0.3181149
0.2778623090718329,0.2956932
0.2164972632945704,0.21827188
0.1143196204979755,0.12009825
1.0,1.0075961
0.9655873909331104,0.97041327
0.9295348302270118,0.9421926
0.91808910563007,0.93019205
0.89990046399258,0.9163895
0.890385925904548,0.90817595
0.8750619276814806,0.878004
0.8232306331891192,0.83206075
0.8076048042217967,0.8218464
0.7485172241681555,0.7655043
0.7282662889236378,0.7448726
0.6728514959812049,0.69352907
0.5910117239556603,0.6129725
0.5270750491696783,0.5415833
0.3807243990891463,0.385237
0.3635936132843059,0.37201625
0.3223250182850408,0.34944722
0.3041826881645504,0.32151064
0.287286229344749,0.30922332
0.2741387523705125,0.2974281
0.2528822854128379,0.256472
0.1975480520411262,0.20084429
0.1575915961079157,0.15750971
0.1145864599638746,0.10480864
0.0799851152442364,0.06244058
1.0,0.9852908
0.8045312403142432,0.8265937
0.775939349330817,0.80117834
0.7084952831746844,0.70681727
0.6714717156374619,0.6885639
0.603867071792932,0.5932419
0.5563182960956161,0.5452353
0.4963264531386597,0.49751166
0.3845686169231483,0.34144914
0.3046635764739139,0.31252614
0.2480773384198593,0.25710714
0.222856679115286,0.24217862
0.192737542702437,0.2219153
0.1738318166620203,0.19694854
1.0,1.0046917
0.9763824623395232,0.98742694
0.9227663041674148,0.9334062
0.8747470129156892,0.8890906
0.8497099597595196,0.8510136
0.8271247379265625,0.83786666
0.7941606976992591,0.81324106
0.7474587889582976,0.7449077
0.6974736822029952,0.67703253
0.6700637362174762,0.7063468
0.6485721341610884,0.661822
0.5965669363300695,0.61969066
0.5648715235954785,0.579256
0.5149405150396997,0.5346199
0.4771179783313594,0.507442
0.4591193334868645,0.47937706
0.3977900120286921,0.41691417
0.380771079677176,0.39747792
0.3241695974817153,0.32355645
0.2896422234085327,0.31693855
0.2697819214432372,0.2726424
0.2081544669659097,0.22084978
0.1869532206234994,0.18071365
0.1149212243265851,0.13136244
0.0937123370910658,0.09923052
1.0,1.0191084
0.9929133813554968,1.0101982
0.9862990735551352,0.9991359
0.9824819713680282,0.9999469
0.976854405723648,0.99441934
0.9701489507141428,0.9934137
0.9633260548638122,0.98279846
0.9548686886999516,0.9683706
0.9499723489918654,0.9394762
0.9550294935663184,0.97787637
0.9526834663223668,0.9687483
0.9506315710162424,0.9694913
0.9476643802781352,0.95952445
0.948205239063714,0.9677196
0.9479869264375104,0.972004
0.9448058863953058,0.9681575
0.9353132178416456,0.9582773
0.9250405386603888,0.92946535
0.9199577157878353,0.93301463
0.9150606083348388,0.9137086
0.9197553928969064,0.94714
0.91493509466971,0.92766136
0.9150397504471308,0.93622285
0.9127188954956182,0.92225003
0.911961139758344,0.9400974
0.9060224868948308,0.9097584
0.9082173407938788,0.9312466
0.904669180808596,0.91092396
0.9052706147543028,0.920684
0.9030219416994788,0.91256464
0.9035886881496478,0.9231089
0.9002617826032309,0.90556973
0.901537129021716,0.91963375
0.9000957827401219,0.9210171
0.8964581587654514,0.9036495
0.8943700241922415,0.9013553
0.8908979906108847,0.89595604
0.8910825858591146,0.90578
0.8882474205238778,0.8977075
0.8861019294336223,0.8920962
0.8845733990946376,0.8929666
0.8848263899241732,0.90326947
0.8815763820004302,0.8950016
0.8817598489092008,0.89597183
0.88141907029748,0.89824194
0.8792029455618083,0.8883423
0.8773557414595101,0.88479686
0.87510683691497,0.87726456
0.8754639019000234,0.88609415
0.8746972393125741,0.8846049
0.8725603281961359,0.87800705
0.8729453095335592,0.88551956
0.8695505271986737,0.8750525
0.8703058971561898,0.8820016
0.8678908903925889,0.8661795
0.8662220117297157,0.8903162
0.8645272755893201,0.89110917
0.8491896639821986,0.8485643
0.836533792179017,0.8240431
0.8447249835065788,0.88455254
0.8262934356034977,0.7990754
0.8176766906233555,0.83642274
0.8054795351749939,0.80950767
0.7958524019541412,0.7992304
0.7860356401980184,0.8006444
0.7686601106018156,0.7708032
0.7510078299483471,0.76208997
0.7402072561622497,0.7565186
0.7253417436667409,0.72163254
0.7137163504905479,0.6915149
0.7047299288124536,0.6827788
0.7114367378583255,0.7113335
0.7070812988002209,0.70354205
0.7040043887633949,0.7022178
0.6961270541865933,0.66888756
0.7017931762362846,0.6969268
0.7008061211664368,0.6961082
0.7005007431289059,0.6844759
0.6964207638281356,0.68674785
0.6935050588136895,0.68191606
0.6911457963390946,0.6697417
0.6867365322904959,0.67738694
0.6867391635362845,0.6846175
0.6854332323134753,0.6685743
0.681279086672113,0.68426377
0.6831199395294989,0.6738597
0.6731925697280814,0.65220946
0.6684297781004036,0.6357424
0.656969677566305,0.608492
0.6468515230121212,0.6014572
0.637586521833938,0.6219741
0.6350772771947224,0.6277345
0.6333645226458273,0.628653
0.6345064640806048,0.62927276
0.6344755500878807,0.60530233
0.6290396264882618,0.6264095
0.6280262510106732,0.60202664
0.6226688233469786,0.61034495
0.6216985932381885,0.62663174
0.620641295387566,0.6163863
0.6210774146295545,0.6229889
0.6185322587576736,0.61066926
0.6180671704447023,0.6181255
0.6176716688623907,0.63909996
0.5946242626647653,0.5577335
0.5827451040019913,0.5261268
0.5713529663056452,0.5519214
0.5798648461067646,0.57639766
0.5742649443325778,0.55374044
0.5757408734293737,0.5683985
0.5736348216067897,0.5551721
0.5715259640917904,0.54547936
0.5665609729065529,0.54057455
0.5583094343932737,0.53162974
0.561647327816164,0.5442361
0.5576591506114854,0.53428125
0.5599115332134055,0.5328788
0.5510290949985033,0.5386743
0.5429577710345836,0.4923725
0.5432772578921425,0.5193046
0.539234218108366,0.51002985
0.5416838530505278,0.5271844
0.5406842327766934,0.53131133
0.5363332535455112,0.5254094
0.5311708471313229,0.5211979
0.5227992900757623,0.4967107
0.5163146846876643,0.47814614
0.5113619120496652,0.5062962
0.505320791456636,0.44325605
0.5012355939443955,0.45585802
0.4963156720767409,0.41789103
0.4893900967842446,0.43695796
0.4872723603429477,0.48261547
0.4804797561662862,0.47503334
0.467378510714006,0.37359393
0.4592312650025081,0.42824754
0.4500429287959354,0.41149724
0.4405507697559083,0.4055654
0.4314501747837385,0.36951405
0.4246257701982605,0.36365864
0.416601944396904,0.36843145
0.4084282375315031,0.34355682
0.4040214372375103,0.34719792
0.3986810601652856,0.36653125
0.3907008368660558,0.36703116
0.381518488928709,0.32816795
0.3726220105219945,0.322095
0.3656262250105359,0.35161033
0.3722798371844154,0.3315196
0.3698213151704067,0.32135275
0.367569415314996,0.34977153
0.3639649270882552,0.35027188
0.3637402399820123,0.3335758
0.36418072714888,0.33428016
0.3604278794677316,0.32814074
0.3501550805122972,0.35112703
0.3385454723901162,0.30713508
0.3328554668794744,0.30903628
0.3262192833535535,0.31874254
0.3314816088561211,0.32662
0.3269563370795297,0.33443072
0.3254032451330465,0.33397353
0.3222372328432483,0.33269405
0.3239757331203112,0.33582008
0.3162378919634838,0.32661998
0.31854958300106,0.32250997
0.3144944165564227,0.31933373
0.3157982400014696,0.32394296
0.3128098715122709,0.32345897
0.3131446478467005,0.32170504
0.3096592673669317,0.30657813
0.3108068527839175,0.33123046
0.3085349256129309,0.3198601
0.3047342726644957,0.32643834
0.3031628319391476,0.3058991
0.2988713239669575,0.29647642
0.2992526736879555,0.30743113
0.2960504000656345,0.30044818
0.293302934124848,0.2891684
0.2915898748502993,0.30085108
0.2923222268112538,0.30151215
0.2884520394771394,0.2941078
0.2880669243759769,0.2884186
0.2878972533651608,0.29765782
0.2846983147176323,0.28089368
0.2841372878744672,0.28530645
0.280425874406529,0.2806699
0.2819457270571878,0.2800929
0.280765008203366,0.2806859
0.2779937890921736,0.271886
0.2785331973118118,0.27607694
0.274682474296605,0.2772639
0.275164788869765,0.2745717
0.2724495606721161,0.25969428
0.2731386858588713,0.28915858
0.2683198125434548,0.2554986
0.2511900733215724,0.23089686
0.2371095602809243,0.23851535
0.2469869868149042,0.23371941
0.2286853982854767,0.20498022
0.2195411240134532,0.2117933
0.2041805316829383,0.19073173
0.1932846510324665,0.18029433
0.1821445875407554,0.1645368
0.1625721637224992,0.13227037
0.1407339171294988,0.10097927
0.1314098750175329,0.102859594
0.1139096635693777,0.088446654
0.0990106325790911,0.08811849
0.0888873574429255,0.08537829
0.0943400012996139,0.0906973
0.0896584100671806,0.089753814
0.0880330699376346,0.048638217
0.0771924599357347,0.06802406
0.0839478279820814,0.07884473
0.0828094320795012,0.07899574
0.0824475303914888,0.08376603
0.077575648747288,0.06151042
0.0744097702304555,0.05920563
0.0733245839635173,0.07209945
0.0664965861869674,0.058519773
